seqName,clade,pango_growth,clade_growth,pango_lif,clade_lif,pango_time,clade_time
B.1.1.312,20B,0.12332335657086825,0.014998388834402193,-11.844767355968283,-1.4710107053118264,325.28571428571433,333.95096580113994
B.1.1.418,20B,0.12345350553548674,0.014998388834402193,-9.738713416470711,-1.4710107053118264,326.03333333333336,333.95096580113994
B.1.1.306,20B,0.12388250741129017,0.014998388834402193,-9.799060766958268,-1.4710107053118264,328.4461538461539,333.95096580113994
B.1.1.416,20B,0.12405454176866282,0.014998388834402193,-6.696357334559031,-1.4710107053118264,329.3919007184847,333.95096580113994
B.1.1.434,20B,0.12486548464353796,0.014998388834402193,-6.32231622642885,-1.4710107053118264,333.6888736263736,333.95096580113994
B.1.1.207,20B,0.1254040695887804,0.014998388834402193,-7.410343723754295,-1.4710107053118264,336.40255319148935,333.95096580113994
B.1.1.163,20B,0.12542378579458063,0.014998388834402193,-13.792850036481921,-1.4710107053118264,336.5,333.95096580113994
B.1.1.39,20B,0.12547459717578857,0.014998388834402193,-11.507372734391733,-1.4710107053118264,336.75,333.95096580113994
B.1.1.371,20B,0.12557670059804363,0.014998388834402193,-13.151214848318753,-1.4710107053118264,337.25,333.95096580113994
B.1.1.141,20B,0.12649873130340075,0.014998388834402193,-13.241055866925432,-1.4710107053118264,341.6,333.95096580113994
B.1.1.67,20B,0.12658682275137154,0.014998388834402193,-14.88062562871037,-1.4710107053118264,342.0,333.95096580113994
B.1.1.25,20B,0.1267359015844097,0.014998388834402193,-9.653526617913679,-1.4710107053118264,342.6734693877551,333.95096580113994
N.9,20B,0.12703465590089724,0.014998388834402193,-15.034233753928346,-1.4710107053118264,344.0,333.95096580113994
B.1.1.486,20B,0.12719352282724014,0.014998388834402193,-8.545009203807034,-1.4710107053118264,344.694964028777,333.95096580113994
B.1.1.37,20B,0.1273411404594986,0.014998388834402193,-14.041240762715978,-1.4710107053118264,345.3333333333333,333.95096580113994
B.1.1.316,20B,0.12817745146507037,0.014998388834402193,-8.108284678671698,-1.4710107053118264,348.83278255122275,333.95096580113994
B.1.1.176,20B,0.12821860256783862,0.014998388834402193,-15.444495603427413,-1.4710107053118264,349.0,333.95096580113994
B.1.1.216,20B,0.12822544447326986,0.014998388834402193,-11.863361087608865,-1.4710107053118264,349.02777777777777,333.95096580113994
B.1.1.368,20B,0.12850647142140714,0.014998388834402193,-9.70448436513376,-1.4710107053118264,350.156976744186,333.95096580113994
B.1.1.153,20B,0.12871975054009677,0.014998388834402193,-14.233605547033264,-1.4710107053118264,351.0,333.95096580113994
B.1.1.214,20B,0.12891182913783703,0.014998388834402193,-13.202482825474416,-1.4710107053118264,351.75,333.95096580113994
B.1.1.317,20B,0.1289725414563486,0.014998388834402193,-11.504059242363697,-1.4710107053118264,351.98507462686564,333.95096580113994
